Date,Baseline Minimum Variance,Baseline Maximum Sharpe,Baseline Equal Weight,Quarterly Minimum Variance,Quarterly Maximum Sharpe,Quarterly Equal Weight,Risk Parity
2023-06-13,1.081902661197753,1.0427024623271515,1.06009356394631,1.0988731233750517,1.055039358899271,1.0600935639463098,1.0658248691253314
2023-06-14,1.085952954159493,1.0495234049785194,1.0646790959972452,1.1036243754480484,1.060204954927381,1.064679095997245,1.0702369276175707
2023-06-15,1.0842766783035644,1.0498457940648882,1.0620371460797102,1.1035214919039693,1.0636008386805473,1.06203714607971,1.0679225077909436
2023-06-16,1.0892026809054913,1.0566212355991036,1.0682636463196806,1.1083525055893493,1.0700048937995412,1.0682636463196804,1.0737797964781368
2023-06-19,1.0880440781281078,1.048768946521356,1.0638873870146506,1.1063538964604487,1.0710691272985309,1.0638873870146504,1.0697935742339624
2023-06-20,1.0921350446496696,1.0547112157245442,1.0668036056308041,1.1105171689336366,1.0707286108885998,1.066803605630804,1.0731143780764658
2023-06-21,1.0999963858733832,1.0622904771388888,1.0679031873038933,1.11731650102078,1.0662561155349612,1.067903187303893,1.0755903191724001
2023-06-22,1.0924132115211909,1.0544112164198818,1.0630567401860698,1.1091095447333488,1.0658804839805707,1.0630567401860695,1.0697418720333693
2023-06-23,1.0899184138733606,1.0493259607850394,1.0574319748588417,1.1061836313885796,1.0582133438201096,1.0574319748588414,1.064963790451227
2023-06-26,1.0881448150082498,1.049260861043942,1.059483673388602,1.1044927183221935,1.0637648715946997,1.0594836733886017,1.066109727588791
2023-06-27,1.0934621618645568,1.0546865940018948,1.0661084382733115,1.1089303028684416,1.0684060637906103,1.0661084382733113,1.0723201526328578
2023-06-28,1.1023298604694949,1.0618862438157752,1.0741071872006027,1.118120943581434,1.076916743099933,1.0741071872006025,1.0805818668373512
2023-06-30,1.1186293990709584,1.0797013732113012,1.0881329417356962,1.1338076622979423,1.1004220949530923,1.088132941735696,1.0955512137586256
2023-07-03,1.1195032057683194,1.0840385616830723,1.0932779592242128,1.1365997632187943,1.1079753037034439,1.0932779592242126,1.0995652672423386
2023-07-04,1.1239674842739202,1.0781240981454205,1.095061654114405,1.1394490983054217,1.1102285793153588,1.0950616541144047,1.1019210293573067
2023-07-05,1.129074670977165,1.0853638825014669,1.0996417449375622,1.1475934159550643,1.1203866520101498,1.099641744937562,1.1070096261091207
2023-07-06,1.1360317406403442,1.103705335247157,1.1078699279345354,1.1542133483335004,1.130104029690381,1.1078699279345352,1.1153226082122762
2023-07-07,1.1216616299293243,1.0945873588510515,1.0978678928014072,1.1405680703734005,1.11842037174228,1.097867892801407,1.1044352081966524
2023-07-10,1.1132915178714253,1.1014884805220975,1.0993630655023567,1.1352186349792073,1.119607009716728,1.0993630655023565,1.1039577049920692
2023-07-11,1.1238257342046496,1.1135107030564269,1.106742955928651,1.14700972666025,1.1315706994816948,1.1067429559286506,1.1125394061205678
2023-07-12,1.1199938779594913,1.1100934639860842,1.1035276839337693,1.1435547226048834,1.1299891930918706,1.1035276839337689,1.1091019876925574
2023-07-13,1.1177861785719987,1.1006719316297533,1.1024521732220496,1.1394748647477522,1.1255356981244713,1.1024521732220491,1.1074463751522001
2023-07-14,1.1295791931742851,1.1050344519424335,1.1105114774381626,1.1490485711953333,1.130669183436733,1.1105114774381621,1.116229396159594
2023-07-17,1.1325566330654684,1.1094800664135325,1.116251166683503,1.1526699064592787,1.135302483846661,1.1162511666835027,1.1211645449107015
2023-07-18,1.1351897849889119,1.115418738347078,1.117240722324812,1.1548680231992943,1.1348448629242431,1.1172407223248115,1.1232234027778591
2023-07-19,1.1393691719781593,1.11819672230867,1.1226188653656808,1.1591373791889923,1.1437452982197398,1.1226188653656803,1.128752144336085
2023-07-20,1.148416383636036,1.1219312426114945,1.1303767661481197,1.1694516115504527,1.1559008840491005,1.1303767661481192,1.1363447427529227
2023-07-21,1.1313925328704562,1.0989304593113267,1.1208159320629814,1.1516480332794519,1.1550209372522604,1.120815932062981,1.1245169318542891
2023-07-24,1.129367888694206,1.0980416973823937,1.11812444422263,1.1464716519059752,1.1475085612875768,1.1181244442226295,1.1219325185025348
2023-07-25,1.126614244342707,1.1016932542685787,1.1207374787435782,1.1433531714508796,1.1421197772157166,1.1207374787435778,1.1229135116120519
2023-07-26,1.1313947263740662,1.1071034108297801,1.1267220165248313,1.149865656777004,1.1524528686655837,1.1267220165248308,1.1289734235199187
2023-07-27,1.129761689904062,1.0984112168179778,1.1221991052849987,1.147755038990891,1.1433889932925358,1.1221991052849982,1.124918568471962
2023-07-28,1.1346228207665914,1.1079288771326499,1.1269185291516641,1.1533723951791923,1.1524342102542189,1.1269185291516637,1.1300482520499342
2023-07-31,1.1429336090013085,1.1181947019469614,1.136582167863909,1.1604057854830316,1.1604093523145182,1.1365821678639085,1.1394855903938745
2023-08-01,1.1378774992062484,1.1048786401334647,1.1335673002937126,1.154248053976045,1.1519575036867025,1.133567300293712,1.1360912078890366
2023-08-02,1.1307467288643742,1.0940522769549021,1.12177386843941,1.147256882071648,1.1381240181579062,1.1217738684394096,1.1255057855076251
2023-08-03,1.125297331719865,1.0899438879914947,1.1148447853304768,1.141695015561323,1.130095130610825,1.1148447853304764,1.1192041132071928
2023-08-04,1.1290299286090366,1.0969273140024904,1.117911329321992,1.1451458873735014,1.1284480208977057,1.1179113293219916,1.1224909645827934
2023-08-07,1.135622972933448,1.1063990595770672,1.124775680861913,1.1519340652468872,1.1344959593011656,1.1247756808619125,1.1294108085463541
2023-08-08,1.131388523201108,1.0994816377111245,1.1202934837443015,1.147544621184213,1.1294010698093586,1.120293483744301,1.1250556413671036
2023-08-09,1.1313193533365928,1.1027201587421538,1.1249171603967998,1.1477009349464846,1.138705160084501,1.1249171603967993,1.128418876365292
2023-08-10,1.1228791285039765,1.101688244627375,1.118904552237994,1.1398559628148728,1.1309651486140322,1.1189045522379935,1.121948163798858
2023-08-11,1.1157737993478287,1.1014280919908306,1.1136226186124074,1.1332644205449434,1.126451509350068,1.113622618612407,1.1164879596152573
2023-08-14,1.118994173571309,1.1058617448067622,1.1127295904883985,1.137098241839767,1.1239049562825656,1.112729590488398,1.1171463773328894
2023-08-16,1.12477158608142,1.1105692066279602,1.1176064198673556,1.1430018603637637,1.1270559598029488,1.1176064198673552,1.123005393064065
2023-08-17,1.116110457655849,1.1021780817080926,1.111767662483338,1.1338779640195626,1.1187660316298147,1.1117676624833375,1.1162042479855738
2023-08-18,1.1092457827442748,1.0985181000289974,1.1066501673242772,1.1292842217473724,1.1140576500380157,1.1066501673242768,1.110720362297178
2023-08-21,1.1200959422221657,1.1059422920415352,1.1140720883953341,1.1386903041684924,1.1233699776705834,1.1140720883953337,1.1187552576466728
2023-08-22,1.12193182264286,1.1088919146580594,1.1165052595514748,1.1412683887570203,1.1292362671546055,1.1165052595514744,1.1212197520726068
2023-08-23,1.1218354236409653,1.109847624080324,1.1209057097159332,1.1411142756018764,1.1310620716300133,1.1209057097159327,1.1243510133431602
2023-08-24,1.1210322798001118,1.1046914158830596,1.1190439077437457,1.1396046112916725,1.1300888575287806,1.1190439077437453,1.1228614359905171
2023-08-25,1.11257828803697,1.0975232700146784,1.1098241452642106,1.1310753327876943,1.1175687608004838,1.1098241452642101,1.113935146247059
2023-08-28,1.1172303922089046,1.1021773143851235,1.1148480785474542,1.134381279661173,1.125481469271779,1.1148480785474537,1.1189432644345183
2023-08-29,1.1171970993144735,1.1000045328112147,1.1180044732283094,1.132581764448195,1.1310950071139487,1.118004473228309,1.1211228778630937
2023-08-30,1.116982150106684,1.1019323978308049,1.1202078784031695,1.1337264022265703,1.1351808161311971,1.120207878403169,1.123040897455632
2023-08-31,1.1088145290905793,1.0977966854500494,1.117266165646607,1.1268465787421407,1.1296813682131608,1.1172661656466065,1.1190467403211395
2023-09-01,1.1184574521703032,1.1119976038868773,1.1307838922377373,1.1365442284242255,1.1426811489802164,1.130783892237737,1.1316958076860986
2023-09-04,1.1229743334188724,1.116606781254173,1.1394759066621096,1.1402883859360353,1.1478458565635912,1.1394759066621092,1.1392970110367737
2023-09-05,1.1260478150250548,1.1174905708181329,1.1403589400700438,1.1436497114169377,1.152570782924267,1.1403589400700433,1.1407838753875024
2023-09-06,1.1316128033854547,1.1212682365943358,1.1405083706652124,1.1489987037404836,1.1530327488772303,1.140508370665212,1.1421645627139225
